match_date,day,match_hour,week,country,season,league,venue,team,gf,ga,opponent,result,goal_diff
2024-03-17,Sunday,14,26,France,2023/2024,Ligue 1,Away,Le Havre,1,2,Clermont Foot,L,-1
2024-03-31,Sunday,13,27,France,2023/2024,Ligue 1,Home,Le Havre,0,2,Montpellier,L,-2
2024-04-06,Saturday,15,28,France,2023/2024,Ligue 1,Away,Le Havre,1,1,RC Lens,D,0
2024-04-14,Sunday,11,29,France,2023/2024,Ligue 1,Home,Le Havre,0,1,Nantes,L,-1
2024-04-21,Sunday,13,30,France,2023/2024,Ligue 1,Home,Le Havre,0,1,FC Metz,L,-1
2024-04-27,Saturday,19,31,France,2023/2024,Ligue 1,Away,Le Havre,3,3,PSG,D,0
2024-05-04,Saturday,13,32,France,2023/2024,Ligue 1,Home,Le Havre,3,1,Strasbourg,W,2
2024-05-10,Friday,19,33,France,2023/2024,Ligue 1,Away,Le Havre,0,1,Nice,L,-1
2024-05-19,Sunday,19,34,France,2023/2024,Ligue 1,Home,Le Havre,1,2,Marseille,L,-1
2023-08-13,Sunday,13,1,France,2023/2024,Ligue 1,Home,Nantes,1,2,Toulouse,L,-1
2023-08-20,Sunday,11,2,France,2023/2024,Ligue 1,Away,Nantes,0,2,Lille,L,-2
2023-08-25,Friday,19,3,France,2023/2024,Ligue 1,Home,Nantes,3,3,Monaco,D,0
2023-09-01,Friday,19,4,France,2023/2024,Ligue 1,Home,Nantes,1,1,Marseille,D,0
2023-09-17,Sunday,13,5,France,2023/2024,Ligue 1,Away,Nantes,1,0,Clermont Foot,W,1
2023-09-23,Saturday,15,6,France,2023/2024,Ligue 1,Home,Nantes,5,3,Lorient,W,2
2023-10-01,Sunday,18,7,France,2023/2024,Ligue 1,Away,Nantes,1,3,Stade Rennais,L,-2
2023-10-06,Friday,19,8,France,2023/2024,Ligue 1,Away,Nantes,2,1,Strasbourg,W,1
2023-10-22,Sunday,13,9,France,2023/2024,Ligue 1,Home,Nantes,2,0,Montpellier,W,2
2023-10-28,Saturday,19,10,France,2023/2024,Ligue 1,Away,Nantes,0,4,RC Lens,L,-4
2023-11-05,Sunday,14,11,France,2023/2024,Ligue 1,Home,Nantes,0,1,Stade de Reims,L,-1
2023-11-12,Sunday,14,12,France,2023/2024,Ligue 1,Away,Nantes,1,3,FC Metz,L,-2
2023-11-26,Sunday,14,13,France,2023/2024,Ligue 1,Home,Nantes,0,0,Le Havre,D,0
2023-12-02,Saturday,20,14,France,2023/2024,Ligue 1,Home,Nantes,1,0,Nice,W,1
2023-12-09,Saturday,20,15,France,2023/2024,Ligue 1,Away,Nantes,1,2,PSG,L,-1
2023-12-17,Sunday,12,16,France,2023/2024,Ligue 1,Home,Nantes,0,2,Brest,L,-2
2023-12-20,Wednesday,20,17,France,2023/2024,Ligue 1,Away,Nantes,0,1,Olympique Lyon,L,-1
2024-01-14,Sunday,14,18,France,2023/2024,Ligue 1,Home,Nantes,1,2,Clermont Foot,L,-1
2024-01-28,Sunday,14,19,France,2023/2024,Ligue 1,Away,Nantes,0,0,Stade de Reims,D,0
2024-02-03,Saturday,20,20,France,2023/2024,Ligue 1,Home,Nantes,0,1,RC Lens,L,-1
2024-02-11,Sunday,14,21,France,2023/2024,Ligue 1,Away,Nantes,2,1,Toulouse,W,1
2024-02-17,Saturday,20,22,France,2023/2024,Ligue 1,Home,Nantes,0,2,PSG,L,-2
2024-02-24,Saturday,16,23,France,2023/2024,Ligue 1,Away,Nantes,1,0,Lorient,W,1
2024-03-03,Sunday,14,24,France,2023/2024,Ligue 1,Home,Nantes,0,2,FC Metz,L,-2
2024-03-10,Sunday,19,25,France,2023/2024,Ligue 1,Away,Nantes,0,2,Marseille,L,-2
2024-03-16,Saturday,16,26,France,2023/2024,Ligue 1,Home,Nantes,1,3,Strasbourg,L,-2
2024-03-31,Sunday,13,27,France,2023/2024,Ligue 1,Away,Nantes,2,1,Nice,W,1
2024-04-07,Sunday,18,28,France,2023/2024,Ligue 1,Home,Nantes,1,3,Olympique Lyon,L,-2
2024-04-14,Sunday,11,29,France,2023/2024,Ligue 1,Away,Nantes,1,0,Le Havre,W,1
2024-04-20,Saturday,15,30,France,2023/2024,Ligue 1,Home,Nantes,0,3,Stade Rennais,L,-3
2024-04-26,Friday,19,31,France,2023/2024,Ligue 1,Away,Nantes,1,1,Montpellier,D,0
2024-05-04,Saturday,19,32,France,2023/2024,Ligue 1,Away,Nantes,0,0,Brest,D,0
2024-05-12,Sunday,19,33,France,2023/2024,Ligue 1,Home,Nantes,1,2,Lille,L,-1
2024-05-19,Sunday,19,34,France,2023/2024,Ligue 1,Away,Nantes,0,4,Monaco,L,-4
2023-08-13,Sunday,15,1,France,2023/2024,Ligue 1,Away,FC Metz,1,5,Stade Rennais,L,-4
2023-08-18,Friday,19,2,France,2023/2024,Ligue 1,Home,FC Metz,2,2,Marseille,D,0
2023-08-27,Sunday,13,3,France,2023/2024,Ligue 1,Away,FC Metz,1,0,Clermont Foot,W,1
2023-09-03,Sunday,13,4,France,2023/2024,Ligue 1,Home,FC Metz,2,2,Stade de Reims,D,0
2023-09-16,Saturday,19,5,France,2023/2024,Ligue 1,Away,FC Metz,1,0,RC Lens,W,1
2023-09-24,Sunday,11,6,France,2023/2024,Ligue 1,Home,FC Metz,0,1,Strasbourg,L,-1
2023-10-01,Sunday,13,7,France,2023/2024,Ligue 1,Away,FC Metz,0,3,Toulouse,L,-3
2023-10-07,Saturday,15,8,France,2023/2024,Ligue 1,Home,FC Metz,0,1,Nice,L,-1
2023-10-22,Sunday,15,9,France,2023/2024,Ligue 1,Away,FC Metz,1,2,Monaco,L,-1
2023-10-29,Sunday,14,10,France,2023/2024,Ligue 1,Home,FC Metz,0,0,Le Havre,D,0
2023-11-05,Sunday,12,11,France,2023/2024,Ligue 1,Away,FC Metz,1,1,Olympique Lyon,D,0
2023-11-12,Sunday,14,12,France,2023/2024,Ligue 1,Home,FC Metz,3,1,Nantes,W,2
2023-11-26,Sunday,14,13,France,2023/2024,Ligue 1,Away,FC Metz,3,2,Lorient,W,1
2023-12-03,Sunday,16,14,France,2023/2024,Ligue 1,Away,FC Metz,0,2,Lille,L,-2
2023-12-10,Sunday,14,15,France,2023/2024,Ligue 1,Home,FC Metz,0,1,Brest,L,-1
2023-12-17,Sunday,14,16,France,2023/2024,Ligue 1,Home,FC Metz,0,1,Montpellier,L,-1
2023-12-20,Wednesday,20,17,France,2023/2024,Ligue 1,Away,FC Metz,1,3,PSG,L,-2
2024-01-14,Sunday,14,18,France,2023/2024,Ligue 1,Home,FC Metz,0,1,Toulouse,L,-1
2024-01-27,Saturday,16,19,France,2023/2024,Ligue 1,Away,FC Metz,0,1,Nice,L,-1
2024-02-04,Sunday,14,20,France,2023/2024,Ligue 1,Home,FC Metz,1,2,Lorient,L,-1
2024-02-09,Friday,20,21,France,2023/2024,Ligue 1,Away,FC Metz,1,1,Marseille,D,0
2024-02-18,Sunday,14,22,France,2023/2024,Ligue 1,Away,FC Metz,0,3,Montpellier,L,-3
2024-02-23,Friday,20,23,France,2023/2024,Ligue 1,Home,FC Metz,1,2,Olympique Lyon,L,-1
2024-03-03,Sunday,14,24,France,2023/2024,Ligue 1,Away,FC Metz,2,0,Nantes,W,2
2024-03-10,Sunday,14,25,France,2023/2024,Ligue 1,Home,FC Metz,1,0,Clermont Foot,W,1
2024-03-17,Sunday,14,26,France,2023/2024,Ligue 1,Away,FC Metz,1,2,Stade de Reims,L,-1
2024-03-30,Saturday,16,27,France,2023/2024,Ligue 1,Home,FC Metz,2,5,Monaco,L,-3
2024-04-07,Sunday,11,28,France,2023/2024,Ligue 1,Away,FC Metz,3,4,Brest,L,-1
2024-04-12,Friday,19,29,France,2023/2024,Ligue 1,Home,FC Metz,2,1,RC Lens,W,1
2024-04-21,Sunday,13,30,France,2023/2024,Ligue 1,Away,FC Metz,1,0,Le Havre,W,1
2024-04-28,Sunday,11,31,France,2023/2024,Ligue 1,Home,FC Metz,1,2,Lille,L,-1
2024-05-04,Saturday,17,32,France,2023/2024,Ligue 1,Home,FC Metz,2,3,Stade Rennais,L,-1
2024-05-12,Sunday,19,33,France,2023/2024,Ligue 1,Away,FC Metz,1,2,Strasbourg,L,-1
2024-05-19,Sunday,19,34,France,2023/2024,Ligue 1,Home,FC Metz,0,2,PSG,L,-2
2023-08-13,Sunday,11,1,France,2023/2024,Ligue 1,Away,RC Lens,2,3,Brest,L,-1
2023-08-20,Sunday,18,2,France,2023/2024,Ligue 1,Home,RC Lens,1,1,Stade Rennais,D,0
2023-08-26,Saturday,19,3,France,2023/2024,Ligue 1,Away,RC Lens,1,3,PSG,L,-2
2023-09-02,Saturday,19,4,France,2023/2024,Ligue 1,Away,RC Lens,0,3,Monaco,L,-3
2023-09-16,Saturday,19,5,France,2023/2024,Ligue 1,Home,RC Lens,0,1,FC Metz,L,-1
2023-09-24,Sunday,13,6,France,2023/2024,Ligue 1,Home,RC Lens,2,1,Toulouse,W,1
2023-09-29,Friday,19,7,France,2023/2024,Ligue 1,Away,RC Lens,1,0,Strasbourg,W,1
2023-10-08,Sunday,15,8,France,2023/2024,Ligue 1,Home,RC Lens,1,1,Lille,D,0
2023-10-20,Friday,19,9,France,2023/2024,Ligue 1,Away,RC Lens,0,0,Le Havre,D,0
2023-10-28,Saturday,19,10,France,2023/2024,Ligue 1,Home,RC Lens,4,0,Nantes,W,4
2023-11-04,Saturday,16,11,France,2023/2024,Ligue 1,Away,RC Lens,0,0,Lorient,D,0
2023-11-12,Sunday,19,12,France,2023/2024,Ligue 1,Home,RC Lens,1,0,Marseille,W,1
2023-11-25,Saturday,16,13,France,2023/2024,Ligue 1,Away,RC Lens,3,0,Clermont Foot,W,3
2023-12-02,Saturday,16,14,France,2023/2024,Ligue 1,Home,RC Lens,3,2,Olympique Lyon,W,1
2023-12-08,Friday,20,15,France,2023/2024,Ligue 1,Away,RC Lens,0,0,Montpellier,D,0
2023-12-16,Saturday,20,16,France,2023/2024,Ligue 1,Home,RC Lens,2,0,Stade de Reims,W,2
2023-12-20,Wednesday,20,17,France,2023/2024,Ligue 1,Away,RC Lens,0,2,Nice,L,-2
2024-01-14,Sunday,19,18,France,2023/2024,Ligue 1,Home,RC Lens,0,2,PSG,L,-2
2024-01-28,Sunday,16,19,France,2023/2024,Ligue 1,Away,RC Lens,2,0,Toulouse,W,2
2024-02-03,Saturday,20,20,France,2023/2024,Ligue 1,Away,RC Lens,1,0,Nantes,W,1
2024-02-10,Saturday,16,21,France,2023/2024,Ligue 1,Home,RC Lens,3,1,Strasbourg,W,2
2024-02-18,Sunday,16,22,France,2023/2024,Ligue 1,Away,RC Lens,1,1,Stade de Reims,D,0
2024-02-25,Sunday,12,23,France,2023/2024,Ligue 1,Home,RC Lens,2,3,Monaco,L,-1
2024-03-03,Sunday,19,24,France,2023/2024,Ligue 1,Away,RC Lens,3,0,Olympique Lyon,W,3
2024-03-09,Saturday,20,25,France,2023/2024,Ligue 1,Home,RC Lens,1,0,Brest,W,1
2024-03-16,Saturday,20,26,France,2023/2024,Ligue 1,Home,RC Lens,1,3,Nice,L,-2
2024-03-29,Friday,20,27,France,2023/2024,Ligue 1,Away,RC Lens,1,2,Lille,L,-1
2024-04-06,Saturday,15,28,France,2023/2024,Ligue 1,Home,RC Lens,1,1,Le Havre,D,0
2024-04-12,Friday,19,29,France,2023/2024,Ligue 1,Away,RC Lens,1,2,FC Metz,L,-1
2024-04-20,Saturday,19,30,France,2023/2024,Ligue 1,Home,RC Lens,1,0,Clermont Foot,W,1
2024-04-28,Sunday,19,31,France,2023/2024,Ligue 1,Away,RC Lens,1,2,Marseille,L,-1
2024-05-03,Friday,19,32,France,2023/2024,Ligue 1,Home,RC Lens,2,0,Lorient,W,2
2024-05-12,Sunday,19,33,France,2023/2024,Ligue 1,Away,RC Lens,1,1,Stade Rennais,D,0
2024-05-19,Sunday,19,34,France,2023/2024,Ligue 1,Home,RC Lens,2,2,Montpellier,D,0
2023-08-13,Sunday,13,1,France,2023/2024,Ligue 1,Away,Monaco,4,2,Clermont Foot,W,2
2023-08-20,Sunday,17,2,France,2023/2024,Ligue 1,Home,Monaco,3,0,Strasbourg,W,3
2023-08-25,Friday,19,3,France,2023/2024,Ligue 1,Away,Monaco,3,3,Nantes,D,0
2023-09-02,Saturday,19,4,France,2023/2024,Ligue 1,Home,Monaco,3,0,RC Lens,W,3
2023-09-17,Sunday,11,5,France,2023/2024,Ligue 1,Away,Monaco,2,2,Lorient,D,0
2023-09-22,Friday,19,6,France,2023/2024,Ligue 1,Home,Monaco,0,1,Nice,L,-1
2023-09-30,Saturday,19,7,France,2023/2024,Ligue 1,Home,Monaco,3,2,Marseille,W,1
2023-10-07,Saturday,19,8,France,2023/2024,Ligue 1,Away,Monaco,3,1,Stade de Reims,W,2
2023-10-22,Sunday,15,9,France,2023/2024,Ligue 1,Home,Monaco,2,1,FC Metz,W,1
2023-10-29,Sunday,14,10,France,2023/2024,Ligue 1,Away,Monaco,0,2,Lille,L,-2
2023-11-05,Sunday,16,11,France,2023/2024,Ligue 1,Home,Monaco,2,0,Brest,W,2
2023-11-11,Saturday,20,12,France,2023/2024,Ligue 1,Away,Monaco,0,0,Le Havre,D,0
2023-11-24,Friday,20,13,France,2023/2024,Ligue 1,Away,Monaco,2,5,PSG,L,-3
2023-12-03,Sunday,14,14,France,2023/2024,Ligue 1,Home,Monaco,2,0,Montpellier,W,2
2023-12-09,Saturday,16,15,France,2023/2024,Ligue 1,Away,Monaco,2,1,Stade Rennais,W,1
2023-12-15,Friday,20,16,France,2023/2024,Ligue 1,Home,Monaco,0,1,Olympique Lyon,L,-1
2023-12-20,Wednesday,20,17,France,2023/2024,Ligue 1,Away,Monaco,2,1,Toulouse,W,1
2024-01-13,Saturday,16,18,France,2023/2024,Ligue 1,Home,Monaco,1,3,Stade de Reims,L,-2
2024-01-27,Saturday,20,19,France,2023/2024,Ligue 1,Away,Monaco,2,2,Marseille,D,0
2024-02-04,Sunday,12,20,France,2023/2024,Ligue 1,Home,Monaco,1,1,Le Havre,D,0
2024-02-11,Sunday,19,21,France,2023/2024,Ligue 1,Away,Monaco,3,2,Nice,W,1
2024-02-18,Sunday,14,22,France,2023/2024,Ligue 1,Home,Monaco,1,2,Toulouse,L,-1
2024-02-25,Sunday,12,23,France,2023/2024,Ligue 1,Away,Monaco,3,2,RC Lens,W,1
2024-03-01,Friday,20,24,France,2023/2024,Ligue 1,Home,Monaco,0,0,PSG,D,0
2024-03-10,Sunday,14,25,France,2023/2024,Ligue 1,Away,Monaco,1,0,Strasbourg,W,1
2024-03-17,Sunday,14,26,France,2023/2024,Ligue 1,Home,Monaco,2,2,Lorient,D,0
2024-03-30,Saturday,16,27,France,2023/2024,Ligue 1,Away,Monaco,5,2,FC Metz,W,3
2024-04-07,Sunday,15,28,France,2023/2024,Ligue 1,Home,Monaco,1,0,Stade Rennais,W,1
2024-04-21,Sunday,15,30,France,2023/2024,Ligue 1,Away,Monaco,2,0,Brest,W,2
2024-04-24,Wednesday,19,29,France,2023/2024,Ligue 1,Home,Monaco,1,0,Lille,W,1
2024-04-28,Sunday,17,31,France,2023/2024,Ligue 1,Away,Monaco,2,3,Olympique Lyon,L,-1
2024-05-04,Saturday,15,32,France,2023/2024,Ligue 1,Home,Monaco,4,1,Clermont Foot,W,3
2024-05-12,Sunday,19,33,France,2023/2024,Ligue 1,Away,Monaco,2,0,Montpellier,W,2
2024-05-19,Sunday,19,34,France,2023/2024,Ligue 1,Home,Monaco,4,0,Nantes,W,4
2023-08-13,Sunday,18,1,France,2023/2024,Ligue 1,Home,Strasbourg,2,1,Olympique Lyon,W,1
2023-08-20,Sunday,17,2,France,2023/2024,Ligue 1,Away,Strasbourg,0,3,Monaco,L,-3
2023-08-27,Sunday,13,3,France,2023/2024,Ligue 1,Home,Strasbourg,2,0,Toulouse,W,2
2023-09-03,Sunday,15,4,France,2023/2024,Ligue 1,Away,Strasbourg,0,2,Nice,L,-2
2023-09-17,Sunday,13,5,France,2023/2024,Ligue 1,Home,Strasbourg,2,2,Montpellier,D,0
2023-09-24,Sunday,11,6,France,2023/2024,Ligue 1,Away,Strasbourg,1,0,FC Metz,W,1
2023-09-29,Friday,19,7,France,2023/2024,Ligue 1,Home,Strasbourg,0,1,RC Lens,L,-1
2023-10-06,Friday,19,8,France,2023/2024,Ligue 1,Home,Strasbourg,1,2,Nantes,L,-1
2023-10-21,Saturday,15,9,France,2023/2024,Ligue 1,Away,Strasbourg,0,3,PSG,L,-3
2023-10-29,Sunday,16,10,France,2023/2024,Ligue 1,Away,Strasbourg,1,1,Stade Rennais,D,0
2023-11-05,Sunday,14,11,France,2023/2024,Ligue 1,Home,Strasbourg,0,0,Clermont Foot,D,0
2023-11-25,Saturday,20,13,France,2023/2024,Ligue 1,Home,Strasbourg,1,1,Marseille,D,0
2023-12-01,Friday,20,14,France,2023/2024,Ligue 1,Away,Strasbourg,1,2,Stade de Reims,L,-1
2023-12-07,Thursday,19,12,France,2023/2024,Ligue 1,Away,Strasbourg,1,1,Brest,D,0
2023-12-10,Sunday,14,15,France,2023/2024,Ligue 1,Home,Strasbourg,2,1,Le Havre,W,1
2023-12-17,Sunday,14,16,France,2023/2024,Ligue 1,Away,Strasbourg,2,1,Lorient,W,1
2023-12-20,Wednesday,20,17,France,2023/2024,Ligue 1,Home,Strasbourg,2,1,Lille,W,1
2024-01-12,Friday,20,18,France,2023/2024,Ligue 1,Away,Strasbourg,1,1,Marseille,D,0
2024-01-28,Sunday,14,19,France,2023/2024,Ligue 1,Away,Strasbourg,1,1,Clermont Foot,D,0
2024-02-02,Friday,20,20,France,2023/2024,Ligue 1,Home,Strasbourg,1,2,PSG,L,-1
2024-02-10,Saturday,16,21,France,2023/2024,Ligue 1,Away,Strasbourg,1,3,RC Lens,L,-2
2024-02-18,Sunday,12,22,France,2023/2024,Ligue 1,Home,Strasbourg,1,3,Lorient,L,-2
2024-02-24,Saturday,20,23,France,2023/2024,Ligue 1,Home,Strasbourg,0,3,Brest,L,-3
2024-03-03,Sunday,14,24,France,2023/2024,Ligue 1,Away,Strasbourg,2,2,Montpellier,D,0
2024-03-10,Sunday,14,25,France,2023/2024,Ligue 1,Home,Strasbourg,0,1,Monaco,L,-1
2024-03-16,Saturday,16,26,France,2023/2024,Ligue 1,Away,Strasbourg,3,1,Nantes,W,2
2024-03-31,Sunday,15,27,France,2023/2024,Ligue 1,Home,Strasbourg,2,0,Stade Rennais,W,2
2024-04-07,Sunday,13,28,France,2023/2024,Ligue 1,Away,Strasbourg,0,0,Toulouse,D,0
2024-04-13,Saturday,15,29,France,2023/2024,Ligue 1,Home,Strasbourg,3,1,Stade de Reims,W,2
2024-04-21,Sunday,13,30,France,2023/2024,Ligue 1,Away,Strasbourg,0,1,Lille,L,-1
2024-04-28,Sunday,13,31,France,2023/2024,Ligue 1,Home,Strasbourg,1,3,Nice,L,-2
2024-05-04,Saturday,13,32,France,2023/2024,Ligue 1,Away,Strasbourg,1,3,Le Havre,L,-2
2024-05-12,Sunday,19,33,France,2023/2024,Ligue 1,Home,Strasbourg,2,1,FC Metz,W,1
2024-05-19,Sunday,19,34,France,2023/2024,Ligue 1,Away,Strasbourg,1,2,Olympique Lyon,L,-1
2024-08-15,Thursday,17,1,Spain,2024/2025,LaLiga,Home,Athletic,1,1,Getafe,D,0
2024-08-24,Saturday,17,2,Spain,2024/2025,LaLiga,Away,Athletic,1,2,Barcelona,L,-1
2024-08-28,Wednesday,17,3,Spain,2024/2025,LaLiga,Home,Athletic,1,0,Valencia,W,1
2024-08-31,Saturday,17,4,Spain,2024/2025,LaLiga,Home,Athletic,0,1,Atleti,L,-1
2024-09-15,Sunday,16,5,Spain,2024/2025,LaLiga,Away,Athletic,3,2,Las Palmas,W,1
2024-09-19,Thursday,17,7,Spain,2024/2025,LaLiga,Away,Athletic,2,0,Leganés,W,2
2024-09-22,Sunday,14,6,Spain,2024/2025,LaLiga,Home,Athletic,3,1,Celta,W,2
2024-09-29,Sunday,14,8,Spain,2024/2025,LaLiga,Home,Athletic,1,1,Sevilla FC,D,0
2024-10-06,Sunday,12,9,Spain,2024/2025,LaLiga,Away,Athletic,1,2,Girona,L,-1
2024-10-19,Saturday,12,10,Spain,2024/2025,LaLiga,Home,Athletic,4,1,Espanyol,W,3
2024-10-28,Monday,20,11,Spain,2024/2025,LaLiga,Away,Athletic,0,0,Mallorca,D,0
2024-11-03,Sunday,20,12,Spain,2024/2025,LaLiga,Home,Athletic,1,1,Real Betis,D,0
2024-11-10,Sunday,17,13,Spain,2024/2025,LaLiga,Away,Athletic,1,1,Valladolid,D,0
2024-11-24,Sunday,20,14,Spain,2024/2025,LaLiga,Home,Athletic,1,0,Real Sociedad,W,1
2024-12-01,Sunday,17,15,Spain,2024/2025,LaLiga,Away,Athletic,2,1,Rayo Vallecano,W,1
2024-12-04,Wednesday,20,19,Spain,2024/2025,LaLiga,Home,Athletic,2,1,Real Madrid,W,1
2024-12-08,Sunday,15,16,Spain,2024/2025,LaLiga,Home,Athletic,2,0,Villarreal,W,2
2024-12-15,Sunday,15,17,Spain,2024/2025,LaLiga,Away,Athletic,1,1,Alavés,D,0
2024-12-21,Saturday,17,18,Spain,2024/2025,LaLiga,Away,Athletic,2,1,Osasuna,W,1
2025-01-19,Sunday,13,20,Spain,2024/2025,LaLiga,Away,Athletic,2,1,Celta,W,1
2025-01-26,Sunday,17,21,Spain,2024/2025,LaLiga,Home,Athletic,0,0,Leganés,D,0
2025-02-02,Sunday,20,22,Spain,2024/2025,LaLiga,Away,Athletic,2,2,Real Betis,D,0
2025-02-08,Saturday,15,23,Spain,2024/2025,LaLiga,Home,Athletic,3,0,Girona,W,3
2025-02-16,Sunday,13,24,Spain,2024/2025,LaLiga,Away,Athletic,1,1,Espanyol,D,0
2025-02-23,Sunday,13,25,Spain,2024/2025,LaLiga,Home,Athletic,7,1,Valladolid,W,6
2025-03-01,Saturday,20,26,Spain,2024/2025,LaLiga,Away,Athletic,0,1,Atleti,L,-1
2025-03-09,Sunday,17,27,Spain,2024/2025,LaLiga,Home,Athletic,1,1,Mallorca,D,0
2025-03-16,Sunday,15,28,Spain,2024/2025,LaLiga,Away,Athletic,1,0,Sevilla FC,W,1
2025-03-30,Sunday,16,29,Spain,2024/2025,LaLiga,Home,Athletic,0,0,Osasuna,D,0
2025-04-06,Sunday,19,30,Spain,2024/2025,LaLiga,Away,Athletic,0,0,Villarreal,D,0
2025-04-13,Sunday,19,31,Spain,2024/2025,LaLiga,Home,Athletic,3,1,Rayo Vallecano,W,2
2025-04-20,Sunday,19,32,Spain,2024/2025,LaLiga,Away,Athletic,0,1,Real Madrid,L,-1
2025-04-23,Wednesday,17,33,Spain,2024/2025,LaLiga,Home,Athletic,1,0,Las Palmas,W,1
2025-05-04,Sunday,19,34,Spain,2024/2025,LaLiga,Away,Athletic,0,0,Real Sociedad,D,0
2025-05-11,Sunday,16,35,Spain,2024/2025,LaLiga,Home,Athletic,1,0,Alavés,W,1
2025-05-15,Thursday,19,36,Spain,2024/2025,LaLiga,Away,Athletic,2,0,Getafe,W,2
2025-05-18,Sunday,17,37,Spain,2024/2025,LaLiga,Away,Athletic,1,0,Valencia,W,1
2025-05-25,Sunday,19,38,Spain,2024/2025,LaLiga,Home,Athletic,0,3,Barcelona,L,-3
2024-08-19,Monday,19,1,Spain,2024/2025,LaLiga,Away,Atleti,2,2,Villarreal,D,0
2024-08-25,Sunday,19,2,Spain,2024/2025,LaLiga,Home,Atleti,3,0,Girona,W,3
2024-08-28,Wednesday,19,3,Spain,2024/2025,LaLiga,Home,Atleti,0,0,Espanyol,D,0
2024-08-31,Saturday,17,4,Spain,2024/2025,LaLiga,Away,Atleti,1,0,Athletic,W,1
2024-09-15,Sunday,19,5,Spain,2024/2025,LaLiga,Home,Atleti,3,0,Valencia,W,3
2024-09-22,Sunday,19,6,Spain,2024/2025,LaLiga,Away,Atleti,1,1,Rayo Vallecano,D,0
2024-09-26,Thursday,19,7,Spain,2024/2025,LaLiga,Away,Atleti,1,0,Celta,W,1
2024-09-29,Sunday,19,8,Spain,2024/2025,LaLiga,Home,Atleti,1,1,Real Madrid,D,0
2024-10-06,Sunday,19,9,Spain,2024/2025,LaLiga,Away,Atleti,1,1,Real Sociedad,D,0
2024-10-20,Sunday,14,10,Spain,2024/2025,LaLiga,Home,Atleti,3,1,Leganés,W,2
2024-10-27,Sunday,17,11,Spain,2024/2025,LaLiga,Away,Atleti,0,1,Real Betis,L,-1
2024-11-03,Sunday,13,12,Spain,2024/2025,LaLiga,Home,Atleti,2,0,Las Palmas,W,2
2024-11-10,Sunday,15,13,Spain,2024/2025,LaLiga,Away,Atleti,1,0,Mallorca,W,1
2024-11-23,Saturday,15,14,Spain,2024/2025,LaLiga,Home,Atleti,2,1,Alavés,W,1
2024-11-30,Saturday,20,15,Spain,2024/2025,LaLiga,Away,Atleti,5,0,Valladolid,W,5
2024-12-08,Sunday,20,16,Spain,2024/2025,LaLiga,Home,Atleti,4,3,Sevilla FC,W,1
2024-12-15,Sunday,13,17,Spain,2024/2025,LaLiga,Home,Atleti,1,0,Getafe,W,1
2024-12-21,Saturday,20,18,Spain,2024/2025,LaLiga,Away,Atleti,2,1,Barcelona,W,1
2025-01-12,Sunday,15,19,Spain,2024/2025,LaLiga,Home,Atleti,1,0,Osasuna,W,1
2025-01-18,Saturday,15,20,Spain,2024/2025,LaLiga,Away,Atleti,0,1,Leganés,L,-1
2025-01-25,Saturday,15,21,Spain,2024/2025,LaLiga,Home,Atleti,1,1,Villarreal,D,0
2025-02-01,Saturday,17,22,Spain,2024/2025,LaLiga,Home,Atleti,2,0,Mallorca,W,2
2025-02-08,Saturday,20,23,Spain,2024/2025,LaLiga,Away,Atleti,1,1,Real Madrid,D,0
2025-02-15,Saturday,17,24,Spain,2024/2025,LaLiga,Home,Atleti,1,1,Celta,D,0
2025-02-22,Saturday,17,25,Spain,2024/2025,LaLiga,Away,Atleti,3,0,Valencia,W,3
2025-03-01,Saturday,20,26,Spain,2024/2025,LaLiga,Home,Atleti,1,0,Athletic,W,1
2025-03-09,Sunday,13,27,Spain,2024/2025,LaLiga,Away,Atleti,1,2,Getafe,L,-1
2025-03-16,Sunday,20,28,Spain,2024/2025,LaLiga,Home,Atleti,2,4,Barcelona,L,-2
2025-03-29,Saturday,15,29,Spain,2024/2025,LaLiga,Away,Atleti,1,1,Espanyol,D,0
2025-04-06,Sunday,14,30,Spain,2024/2025,LaLiga,Away,Atleti,2,1,Sevilla FC,W,1
2025-04-14,Monday,19,31,Spain,2024/2025,LaLiga,Home,Atleti,4,2,Valladolid,W,2
2025-04-19,Saturday,19,32,Spain,2024/2025,LaLiga,Away,Atleti,0,1,Las Palmas,L,-1
2025-04-24,Thursday,19,33,Spain,2024/2025,LaLiga,Home,Atleti,3,0,Rayo Vallecano,W,3
2025-05-03,Saturday,12,34,Spain,2024/2025,LaLiga,Away,Atleti,0,0,Alavés,D,0
2025-05-10,Saturday,19,35,Spain,2024/2025,LaLiga,Home,Atleti,4,0,Real Sociedad,W,4
2025-05-15,Thursday,17,36,Spain,2024/2025,LaLiga,Away,Atleti,0,2,Osasuna,L,-2
2025-05-18,Sunday,17,37,Spain,2024/2025,LaLiga,Home,Atleti,4,1,Real Betis,W,3
2025-05-25,Sunday,12,38,Spain,2024/2025,LaLiga,Away,Atleti,4,0,Girona,W,4
2024-08-17,Saturday,17,1,Spain,2024/2025,LaLiga,Home,Osasuna,1,1,Leganés,D,0
2024-08-24,Saturday,15,2,Spain,2024/2025,LaLiga,Home,Osasuna,1,0,Mallorca,W,1
2024-08-29,Thursday,17,3,Spain,2024/2025,LaLiga,Away,Osasuna,0,4,Girona,L,-4
