,match_week,match_date,match_hour,league,home_id,home_name,away_id,away_name,winner,home_goals,away_goals
1006,20,2023-12-30,15,Premier League,65,Man City,356,Sheffield Utd,HOME_TEAM,2,0
1007,21,2024-01-13,17,Premier League,67,Newcastle,65,Man City,AWAY_TEAM,2,3
1008,22,2024-01-31,19,Premier League,65,Man City,328,Burnley,HOME_TEAM,3,1
1009,23,2024-02-05,20,Premier League,402,Brentford,65,Man City,AWAY_TEAM,1,3
1010,24,2024-02-10,12,Premier League,65,Man City,62,Everton,HOME_TEAM,2,0
1011,25,2024-02-17,17,Premier League,65,Man City,61,Chelsea,DRAW,1,1
1012,18,2024-02-20,19,Premier League,65,Man City,402,Brentford,HOME_TEAM,1,0
1013,26,2024-02-24,17,Premier League,1044,Bournemouth,65,Man City,AWAY_TEAM,0,1
1014,27,2024-03-03,15,Premier League,65,Man City,66,Man United,HOME_TEAM,3,1
1015,28,2024-03-10,15,Premier League,64,Liverpool,65,Man City,DRAW,1,1
1016,30,2024-03-31,15,Premier League,65,Man City,57,Arsenal,DRAW,0,0
1017,31,2024-04-03,19,Premier League,65,Man City,58,Aston Villa,HOME_TEAM,4,1
1018,32,2024-04-06,11,Premier League,354,Crystal Palace,65,Man City,AWAY_TEAM,2,4
1019,33,2024-04-13,14,Premier League,65,Man City,389,Luton Town,HOME_TEAM,5,1
1020,29,2024-04-25,19,Premier League,397,Brighton Hove,65,Man City,AWAY_TEAM,0,4
1021,35,2024-04-28,15,Premier League,351,Nottingham,65,Man City,AWAY_TEAM,0,2
1022,36,2024-05-04,16,Premier League,65,Man City,76,Wolverhampton,HOME_TEAM,5,1
1023,37,2024-05-11,11,Premier League,63,Fulham,65,Man City,AWAY_TEAM,0,4
1024,34,2024-05-14,19,Premier League,73,Tottenham,65,Man City,AWAY_TEAM,0,2
1025,38,2024-05-19,15,Premier League,65,Man City,563,West Ham,HOME_TEAM,3,1
1026,1,2023-08-14,19,Premier League,66,Man United,76,Wolverhampton,HOME_TEAM,1,0
1027,2,2023-08-19,16,Premier League,73,Tottenham,66,Man United,HOME_TEAM,2,0
1028,3,2023-08-26,14,Premier League,66,Man United,351,Nottingham,HOME_TEAM,3,2
1029,4,2023-09-03,15,Premier League,57,Arsenal,66,Man United,HOME_TEAM,3,1
1030,5,2023-09-16,14,Premier League,66,Man United,397,Brighton Hove,AWAY_TEAM,1,3
1031,6,2023-09-23,19,Premier League,328,Burnley,66,Man United,AWAY_TEAM,0,1
1032,7,2023-09-30,14,Premier League,66,Man United,354,Crystal Palace,AWAY_TEAM,0,1
1033,8,2023-10-07,14,Premier League,66,Man United,402,Brentford,HOME_TEAM,2,1
1034,9,2023-10-21,19,Premier League,356,Sheffield Utd,66,Man United,AWAY_TEAM,1,2
1035,10,2023-10-29,15,Premier League,66,Man United,65,Man City,AWAY_TEAM,0,3
1036,11,2023-11-04,12,Premier League,63,Fulham,66,Man United,AWAY_TEAM,0,1
1037,12,2023-11-11,15,Premier League,66,Man United,389,Luton Town,HOME_TEAM,1,0
1038,13,2023-11-26,16,Premier League,62,Everton,66,Man United,AWAY_TEAM,0,3
1039,14,2023-12-02,20,Premier League,67,Newcastle,66,Man United,HOME_TEAM,1,0
1040,15,2023-12-06,20,Premier League,66,Man United,61,Chelsea,HOME_TEAM,2,1
1041,16,2023-12-09,15,Premier League,66,Man United,1044,Bournemouth,AWAY_TEAM,0,3
1042,17,2023-12-17,16,Premier League,64,Liverpool,66,Man United,DRAW,0,0
1043,18,2023-12-23,12,Premier League,563,West Ham,66,Man United,HOME_TEAM,2,0
1044,19,2023-12-26,20,Premier League,66,Man United,58,Aston Villa,HOME_TEAM,3,2
1045,20,2023-12-30,17,Premier League,351,Nottingham,66,Man United,HOME_TEAM,2,1
1046,21,2024-01-14,16,Premier League,66,Man United,73,Tottenham,DRAW,2,2
1047,22,2024-02-01,20,Premier League,76,Wolverhampton,66,Man United,AWAY_TEAM,3,4
1048,23,2024-02-04,14,Premier League,66,Man United,563,West Ham,HOME_TEAM,3,0
1049,24,2024-02-11,16,Premier League,58,Aston Villa,66,Man United,AWAY_TEAM,1,2
1050,25,2024-02-18,16,Premier League,389,Luton Town,66,Man United,AWAY_TEAM,1,2
1051,26,2024-02-24,15,Premier League,66,Man United,63,Fulham,AWAY_TEAM,1,2
1052,27,2024-03-03,15,Premier League,65,Man City,66,Man United,HOME_TEAM,3,1
1053,28,2024-03-09,12,Premier League,66,Man United,62,Everton,HOME_TEAM,2,0
1054,30,2024-03-30,20,Premier League,402,Brentford,66,Man United,DRAW,1,1
1055,31,2024-04-04,19,Premier League,61,Chelsea,66,Man United,HOME_TEAM,4,3
1056,32,2024-04-07,14,Premier League,66,Man United,64,Liverpool,DRAW,2,2
1057,33,2024-04-13,16,Premier League,1044,Bournemouth,66,Man United,DRAW,2,2
1058,29,2024-04-24,19,Premier League,66,Man United,356,Sheffield Utd,HOME_TEAM,4,2
1059,35,2024-04-27,14,Premier League,66,Man United,328,Burnley,DRAW,1,1
1060,36,2024-05-06,19,Premier League,354,Crystal Palace,66,Man United,HOME_TEAM,4,0
1061,37,2024-05-12,15,Premier League,66,Man United,57,Arsenal,AWAY_TEAM,0,1
1062,34,2024-05-15,19,Premier League,66,Man United,67,Newcastle,HOME_TEAM,3,2
1063,38,2024-05-19,15,Premier League,397,Brighton Hove,66,Man United,AWAY_TEAM,0,2
1064,1,2023-08-12,16,Premier League,67,Newcastle,58,Aston Villa,HOME_TEAM,5,1
1065,2,2023-08-19,19,Premier League,65,Man City,67,Newcastle,HOME_TEAM,1,0
1066,3,2023-08-27,15,Premier League,67,Newcastle,64,Liverpool,AWAY_TEAM,1,2
1067,4,2023-09-02,16,Premier League,397,Brighton Hove,67,Newcastle,HOME_TEAM,3,1
1068,5,2023-09-16,16,Premier League,67,Newcastle,402,Brentford,HOME_TEAM,1,0
1069,6,2023-09-24,15,Premier League,356,Sheffield Utd,67,Newcastle,AWAY_TEAM,0,8
1070,7,2023-09-30,14,Premier League,67,Newcastle,328,Burnley,HOME_TEAM,2,0
1071,8,2023-10-08,13,Premier League,563,West Ham,67,Newcastle,DRAW,2,2
1072,9,2023-10-21,14,Premier League,67,Newcastle,354,Crystal Palace,HOME_TEAM,4,0
1073,10,2023-10-28,16,Premier League,76,Wolverhampton,67,Newcastle,DRAW,2,2
1074,11,2023-11-04,17,Premier League,67,Newcastle,57,Arsenal,HOME_TEAM,1,0
1075,12,2023-11-11,17,Premier League,1044,Bournemouth,67,Newcastle,HOME_TEAM,2,0
1076,13,2023-11-25,15,Premier League,67,Newcastle,61,Chelsea,HOME_TEAM,4,1
1077,14,2023-12-02,20,Premier League,67,Newcastle,66,Man United,HOME_TEAM,1,0
1078,15,2023-12-07,19,Premier League,62,Everton,67,Newcastle,HOME_TEAM,3,0
1079,16,2023-12-10,16,Premier League,73,Tottenham,67,Newcastle,HOME_TEAM,4,1
1080,17,2023-12-16,15,Premier League,67,Newcastle,63,Fulham,HOME_TEAM,3,0
1081,18,2023-12-23,15,Premier League,389,Luton Town,67,Newcastle,HOME_TEAM,1,0
1082,19,2023-12-26,12,Premier League,67,Newcastle,351,Nottingham,AWAY_TEAM,1,3
1083,20,2024-01-01,20,Premier League,64,Liverpool,67,Newcastle,HOME_TEAM,4,2
1084,21,2024-01-13,17,Premier League,67,Newcastle,65,Man City,AWAY_TEAM,2,3
1085,22,2024-01-30,20,Premier League,58,Aston Villa,67,Newcastle,AWAY_TEAM,1,3
1086,23,2024-02-03,15,Premier League,67,Newcastle,389,Luton Town,DRAW,4,4
1087,24,2024-02-10,17,Premier League,351,Nottingham,67,Newcastle,AWAY_TEAM,2,3
1088,25,2024-02-17,15,Premier League,67,Newcastle,1044,Bournemouth,DRAW,2,2
1089,26,2024-02-24,20,Premier League,57,Arsenal,67,Newcastle,HOME_TEAM,4,1
1090,27,2024-03-02,15,Premier League,67,Newcastle,76,Wolverhampton,HOME_TEAM,3,0
1091,28,2024-03-11,20,Premier League,61,Chelsea,67,Newcastle,HOME_TEAM,3,2
1092,30,2024-03-30,12,Premier League,67,Newcastle,563,West Ham,HOME_TEAM,4,3
1093,31,2024-04-02,18,Premier League,67,Newcastle,62,Everton,DRAW,1,1
1094,32,2024-04-06,14,Premier League,63,Fulham,67,Newcastle,AWAY_TEAM,0,1
1095,33,2024-04-13,11,Premier League,67,Newcastle,73,Tottenham,HOME_TEAM,4,0
1096,29,2024-04-24,19,Premier League,354,Crystal Palace,67,Newcastle,HOME_TEAM,2,0
1097,35,2024-04-27,14,Premier League,67,Newcastle,356,Sheffield Utd,HOME_TEAM,5,1
1098,36,2024-05-04,14,Premier League,328,Burnley,67,Newcastle,AWAY_TEAM,1,4
1099,37,2024-05-11,14,Premier League,67,Newcastle,397,Brighton Hove,DRAW,1,1
1100,34,2024-05-15,19,Premier League,66,Man United,67,Newcastle,HOME_TEAM,3,2
1101,38,2024-05-19,15,Premier League,402,Brentford,67,Newcastle,AWAY_TEAM,2,4
1102,1,2023-08-13,13,Premier League,402,Brentford,73,Tottenham,DRAW,2,2
1103,2,2023-08-19,16,Premier League,73,Tottenham,66,Man United,HOME_TEAM,2,0
1104,3,2023-08-26,11,Premier League,1044,Bournemouth,73,Tottenham,AWAY_TEAM,0,2
1105,4,2023-09-02,14,Premier League,328,Burnley,73,Tottenham,AWAY_TEAM,2,5
1106,5,2023-09-16,14,Premier League,73,Tottenham,356,Sheffield Utd,HOME_TEAM,2,1
1107,6,2023-09-24,13,Premier League,57,Arsenal,73,Tottenham,DRAW,2,2
1108,7,2023-09-30,16,Premier League,73,Tottenham,64,Liverpool,HOME_TEAM,2,1
1109,8,2023-10-07,11,Premier League,389,Luton Town,73,Tottenham,AWAY_TEAM,0,1
1110,9,2023-10-23,19,Premier League,73,Tottenham,63,Fulham,HOME_TEAM,2,0
1111,10,2023-10-27,19,Premier League,354,Crystal Palace,73,Tottenham,AWAY_TEAM,1,2
1112,11,2023-11-06,20,Premier League,73,Tottenham,61,Chelsea,AWAY_TEAM,1,4
1113,12,2023-11-11,12,Premier League,76,Wolverhampton,73,Tottenham,HOME_TEAM,2,1
1114,13,2023-11-26,14,Premier League,73,Tottenham,58,Aston Villa,AWAY_TEAM,1,2
1115,14,2023-12-03,16,Premier League,65,Man City,73,Tottenham,DRAW,3,3
1116,15,2023-12-07,20,Premier League,73,Tottenham,563,West Ham,AWAY_TEAM,1,2
1117,16,2023-12-10,16,Premier League,73,Tottenham,67,Newcastle,HOME_TEAM,4,1
1118,17,2023-12-15,20,Premier League,351,Nottingham,73,Tottenham,AWAY_TEAM,0,2
1119,18,2023-12-23,15,Premier League,73,Tottenham,62,Everton,HOME_TEAM,2,1
1120,19,2023-12-28,19,Premier League,397,Brighton Hove,73,Tottenham,HOME_TEAM,4,2
1121,20,2023-12-31,14,Premier League,73,Tottenham,1044,Bournemouth,HOME_TEAM,3,1
1122,21,2024-01-14,16,Premier League,66,Man United,73,Tottenham,DRAW,2,2
1123,22,2024-01-31,19,Premier League,73,Tottenham,402,Brentford,HOME_TEAM,3,2
1124,23,2024-02-03,12,Premier League,62,Everton,73,Tottenham,DRAW,2,2
1125,24,2024-02-10,15,Premier League,73,Tottenham,397,Brighton Hove,HOME_TEAM,2,1
1126,25,2024-02-17,15,Premier League,73,Tottenham,76,Wolverhampton,AWAY_TEAM,1,2
1127,27,2024-03-02,15,Premier League,73,Tottenham,354,Crystal Palace,HOME_TEAM,3,1
1128,28,2024-03-10,13,Premier League,58,Aston Villa,73,Tottenham,AWAY_TEAM,0,4
1129,29,2024-03-16,17,Premier League,63,Fulham,73,Tottenham,HOME_TEAM,3,0
1130,30,2024-03-30,15,Premier League,73,Tottenham,389,Luton Town,HOME_TEAM,2,1
1131,31,2024-04-02,19,Premier League,563,West Ham,73,Tottenham,DRAW,1,1
1132,32,2024-04-07,17,Premier League,73,Tottenham,351,Nottingham,HOME_TEAM,3,1
1133,33,2024-04-13,11,Premier League,67,Newcastle,73,Tottenham,HOME_TEAM,4,0
1134,35,2024-04-28,13,Premier League,73,Tottenham,57,Arsenal,AWAY_TEAM,2,3
1135,26,2024-05-02,18,Premier League,61,Chelsea,73,Tottenham,HOME_TEAM,2,0
1136,36,2024-05-05,15,Premier League,64,Liverpool,73,Tottenham,HOME_TEAM,4,2
1137,37,2024-05-11,14,Premier League,73,Tottenham,328,Burnley,HOME_TEAM,2,1
1138,34,2024-05-14,19,Premier League,73,Tottenham,65,Man City,AWAY_TEAM,0,2
1139,38,2024-05-19,15,Premier League,356,Sheffield Utd,73,Tottenham,AWAY_TEAM,0,3
1140,1,2023-08-14,19,Premier League,66,Man United,76,Wolverhampton,HOME_TEAM,1,0
1141,2,2023-08-19,14,Premier League,76,Wolverhampton,397,Brighton Hove,AWAY_TEAM,1,4
1142,3,2023-08-26,14,Premier League,62,Everton,76,Wolverhampton,AWAY_TEAM,0,1
1143,4,2023-09-03,13,Premier League,354,Crystal Palace,76,Wolverhampton,HOME_TEAM,3,2
1144,5,2023-09-16,11,Premier League,76,Wolverhampton,64,Liverpool,AWAY_TEAM,1,3
1145,6,2023-09-23,14,Premier League,389,Luton Town,76,Wolverhampton,DRAW,1,1
1146,7,2023-09-30,14,Premier League,76,Wolverhampton,65,Man City,HOME_TEAM,2,1
1147,8,2023-10-08,13,Premier League,76,Wolverhampton,58,Aston Villa,DRAW,1,1
1148,9,2023-10-21,14,Premier League,1044,Bournemouth,76,Wolverhampton,AWAY_TEAM,1,2
1149,10,2023-10-28,16,Premier League,76,Wolverhampton,67,Newcastle,DRAW,2,2
1150,11,2023-11-04,15,Premier League,356,Sheffield Utd,76,Wolverhampton,HOME_TEAM,2,1
1151,12,2023-11-11,12,Premier League,76,Wolverhampton,73,Tottenham,HOME_TEAM,2,1
1152,13,2023-11-27,20,Premier League,63,Fulham,76,Wolverhampton,HOME_TEAM,3,2
1153,14,2023-12-02,15,Premier League,57,Arsenal,76,Wolverhampton,HOME_TEAM,2,1
1154,15,2023-12-05,19,Premier League,76,Wolverhampton,328,Burnley,HOME_TEAM,1,0
1155,16,2023-12-09,15,Premier League,76,Wolverhampton,351,Nottingham,DRAW,1,1
1156,17,2023-12-17,14,Premier League,563,West Ham,76,Wolverhampton,HOME_TEAM,3,0
1157,18,2023-12-24,13,Premier League,76,Wolverhampton,61,Chelsea,HOME_TEAM,2,1
1158,19,2023-12-27,19,Premier League,402,Brentford,76,Wolverhampton,AWAY_TEAM,1,4
1159,20,2023-12-30,15,Premier League,76,Wolverhampton,62,Everton,HOME_TEAM,3,0
1160,21,2024-01-22,19,Premier League,397,Brighton Hove,76,Wolverhampton,DRAW,0,0
1161,22,2024-02-01,20,Premier League,76,Wolverhampton,66,Man United,AWAY_TEAM,3,4
1162,23,2024-02-04,14,Premier League,61,Chelsea,76,Wolverhampton,AWAY_TEAM,2,4
1163,24,2024-02-10,15,Premier League,76,Wolverhampton,402,Brentford,AWAY_TEAM,0,2
1164,25,2024-02-17,15,Premier League,73,Tottenham,76,Wolverhampton,AWAY_TEAM,1,2
1165,26,2024-02-25,13,Premier League,76,Wolverhampton,356,Sheffield Utd,HOME_TEAM,1,0
1166,27,2024-03-02,15,Premier League,67,Newcastle,76,Wolverhampton,HOME_TEAM,3,0
1167,28,2024-03-09,15,Premier League,76,Wolverhampton,63,Fulham,HOME_TEAM,2,1
1168,30,2024-03-30,17,Premier League,58,Aston Villa,76,Wolverhampton,HOME_TEAM,2,0
1169,31,2024-04-02,18,Premier League,328,Burnley,76,Wolverhampton,DRAW,1,1
1170,32,2024-04-06,14,Premier League,76,Wolverhampton,563,West Ham,AWAY_TEAM,1,2
1171,33,2024-04-13,14,Premier League,351,Nottingham,76,Wolverhampton,DRAW,2,2
1172,34,2024-04-20,18,Premier League,76,Wolverhampton,57,Arsenal,AWAY_TEAM,0,2
1173,29,2024-04-24,18,Premier League,76,Wolverhampton,1044,Bournemouth,AWAY_TEAM,0,1
1174,35,2024-04-27,14,Premier League,76,Wolverhampton,389,Luton Town,HOME_TEAM,2,1
1175,36,2024-05-04,16,Premier League,65,Man City,76,Wolverhampton,HOME_TEAM,5,1
1176,37,2024-05-11,14,Premier League,76,Wolverhampton,354,Crystal Palace,AWAY_TEAM,1,3
1177,38,2024-05-19,15,Premier League,64,Liverpool,76,Wolverhampton,HOME_TEAM,2,0
1178,1,2023-08-11,19,Premier League,328,Burnley,65,Man City,AWAY_TEAM,0,3
1179,3,2023-08-27,13,Premier League,328,Burnley,58,Aston Villa,AWAY_TEAM,1,3
1180,4,2023-09-02,14,Premier League,328,Burnley,73,Tottenham,AWAY_TEAM,2,5
1181,5,2023-09-18,18,Premier League,351,Nottingham,328,Burnley,DRAW,1,1
1182,6,2023-09-23,19,Premier League,328,Burnley,66,Man United,AWAY_TEAM,0,1
1183,7,2023-09-30,14,Premier League,67,Newcastle,328,Burnley,HOME_TEAM,2,0
1184,2,2023-10-03,18,Premier League,389,Luton Town,328,Burnley,AWAY_TEAM,1,2
1185,8,2023-10-07,14,Premier League,328,Burnley,61,Chelsea,AWAY_TEAM,1,4
1186,9,2023-10-21,14,Premier League,402,Brentford,328,Burnley,HOME_TEAM,3,0
1187,10,2023-10-28,14,Premier League,1044,Bournemouth,328,Burnley,HOME_TEAM,2,1
1188,11,2023-11-04,15,Premier League,328,Burnley,354,Crystal Palace,AWAY_TEAM,0,2
1189,12,2023-11-11,15,Premier League,57,Arsenal,328,Burnley,HOME_TEAM,3,1
1190,13,2023-11-25,15,Premier League,328,Burnley,563,West Ham,AWAY_TEAM,1,2
1191,14,2023-12-02,15,Premier League,328,Burnley,356,Sheffield Utd,HOME_TEAM,5,0
1192,15,2023-12-05,19,Premier League,76,Wolverhampton,328,Burnley,HOME_TEAM,1,0
1193,16,2023-12-09,15,Premier League,397,Brighton Hove,328,Burnley,DRAW,1,1
1194,17,2023-12-16,17,Premier League,328,Burnley,62,Everton,AWAY_TEAM,0,2
1195,18,2023-12-23,15,Premier League,63,Fulham,328,Burnley,AWAY_TEAM,0,2
1196,19,2023-12-26,17,Premier League,328,Burnley,64,Liverpool,AWAY_TEAM,0,2
1197,20,2023-12-30,15,Premier League,58,Aston Villa,328,Burnley,HOME_TEAM,3,2
1198,21,2024-01-12,19,Premier League,328,Burnley,389,Luton Town,DRAW,1,1
1199,22,2024-01-31,19,Premier League,65,Man City,328,Burnley,HOME_TEAM,3,1
1200,23,2024-02-03,15,Premier League,328,Burnley,63,Fulham,DRAW,2,2
1201,24,2024-02-10,15,Premier League,64,Liverpool,328,Burnley,HOME_TEAM,3,1
1202,25,2024-02-17,15,Premier League,328,Burnley,57,Arsenal,AWAY_TEAM,0,5
1203,26,2024-02-24,15,Premier League,354,Crystal Palace,328,Burnley,HOME_TEAM,3,0
1204,27,2024-03-03,13,Premier League,328,Burnley,1044,Bournemouth,AWAY_TEAM,0,2
1205,28,2024-03-10,14,Premier League,563,West Ham,328,Burnley,DRAW,2,2
1206,29,2024-03-16,15,Premier League,328,Burnley,402,Brentford,HOME_TEAM,2,1
1207,30,2024-03-30,15,Premier League,61,Chelsea,328,Burnley,DRAW,2,2
1208,31,2024-04-02,18,Premier League,328,Burnley,76,Wolverhampton,DRAW,1,1
1209,32,2024-04-06,14,Premier League,62,Everton,328,Burnley,HOME_TEAM,1,0
1210,33,2024-04-13,14,Premier League,328,Burnley,397,Brighton Hove,DRAW,1,1
1211,34,2024-04-20,14,Premier League,356,Sheffield Utd,328,Burnley,AWAY_TEAM,1,4
1212,35,2024-04-27,14,Premier League,66,Man United,328,Burnley,DRAW,1,1
1213,36,2024-05-04,14,Premier League,328,Burnley,67,Newcastle,AWAY_TEAM,1,4
1214,37,2024-05-11,14,Premier League,73,Tottenham,328,Burnley,HOME_TEAM,2,1
1215,38,2024-05-19,15,Premier League,328,Burnley,351,Nottingham,AWAY_TEAM,1,2
1216,1,2023-08-12,12,Premier League,57,Arsenal,351,Nottingham,HOME_TEAM,2,1
1217,2,2023-08-18,18,Premier League,351,Nottingham,356,Sheffield Utd,HOME_TEAM,2,1
1218,3,2023-08-26,14,Premier League,66,Man United,351,Nottingham,HOME_TEAM,3,2
1219,4,2023-09-02,14,Premier League,61,Chelsea,351,Nottingham,AWAY_TEAM,0,1
1220,5,2023-09-18,18,Premier League,351,Nottingham,328,Burnley,DRAW,1,1
1221,6,2023-09-23,14,Premier League,65,Man City,351,Nottingham,HOME_TEAM,2,0
1222,7,2023-10-01,13,Premier League,351,Nottingham,402,Brentford,DRAW,1,1
1223,8,2023-10-07,16,Premier League,354,Crystal Palace,351,Nottingham,DRAW,0,0
1224,9,2023-10-21,14,Premier League,351,Nottingham,389,Luton Town,DRAW,2,2
1225,10,2023-10-29,14,Premier League,64,Liverpool,351,Nottingham,HOME_TEAM,3,0
1226,11,2023-11-05,14,Premier League,351,Nottingham,58,Aston Villa,HOME_TEAM,2,0
1227,12,2023-11-12,14,Premier League,563,West Ham,351,Nottingham,HOME_TEAM,3,2
1228,13,2023-11-25,15,Premier League,351,Nottingham,397,Brighton Hove,AWAY_TEAM,2,3
1229,14,2023-12-02,17,Premier League,351,Nottingham,62,Everton,AWAY_TEAM,0,1
1230,15,2023-12-06,19,Premier League,63,Fulham,351,Nottingham,HOME_TEAM,5,0
1231,16,2023-12-09,15,Premier League,76,Wolverhampton,351,Nottingham,DRAW,1,1
1232,17,2023-12-15,20,Premier League,351,Nottingham,73,Tottenham,AWAY_TEAM,0,2
1233,18,2023-12-23,15,Premier League,351,Nottingham,1044,Bournemouth,AWAY_TEAM,2,3
1234,19,2023-12-26,12,Premier League,67,Newcastle,351,Nottingham,AWAY_TEAM,1,3
1235,20,2023-12-30,17,Premier League,351,Nottingham,66,Man United,HOME_TEAM,2,1
1236,21,2024-01-20,17,Premier League,402,Brentford,351,Nottingham,HOME_TEAM,3,2
1237,22,2024-01-30,19,Premier League,351,Nottingham,57,Arsenal,AWAY_TEAM,1,2
1238,23,2024-02-04,14,Premier League,1044,Bournemouth,351,Nottingham,DRAW,1,1
1239,24,2024-02-10,17,Premier League,351,Nottingham,67,Newcastle,AWAY_TEAM,2,3
1240,25,2024-02-17,15,Premier League,351,Nottingham,563,West Ham,HOME_TEAM,2,0
1241,26,2024-02-24,15,Premier League,58,Aston Villa,351,Nottingham,HOME_TEAM,4,2
1242,27,2024-03-02,15,Premier League,351,Nottingham,64,Liverpool,AWAY_TEAM,0,1
1243,28,2024-03-10,14,Premier League,397,Brighton Hove,351,Nottingham,HOME_TEAM,1,0
1244,29,2024-03-16,15,Premier League,389,Luton Town,351,Nottingham,DRAW,1,1
1245,30,2024-03-30,15,Premier League,351,Nottingham,354,Crystal Palace,DRAW,1,1
1246,31,2024-04-02,18,Premier League,351,Nottingham,63,Fulham,HOME_TEAM,3,1
1247,32,2024-04-07,17,Premier League,73,Tottenham,351,Nottingham,HOME_TEAM,3,1
1248,33,2024-04-13,14,Premier League,351,Nottingham,76,Wolverhampton,DRAW,2,2
1249,34,2024-04-21,12,Premier League,62,Everton,351,Nottingham,HOME_TEAM,2,0
1250,35,2024-04-28,15,Premier League,351,Nottingham,65,Man City,AWAY_TEAM,0,2
1251,36,2024-05-04,14,Premier League,356,Sheffield Utd,351,Nottingham,AWAY_TEAM,1,3
1252,37,2024-05-11,16,Premier League,351,Nottingham,61,Chelsea,AWAY_TEAM,2,3
1253,38,2024-05-19,15,Premier League,328,Burnley,351,Nottingham,AWAY_TEAM,1,2
1254,1,2023-08-12,14,Premier League,356,Sheffield Utd,354,Crystal Palace,AWAY_TEAM,0,1
1255,2,2023-08-21,19,Premier League,354,Crystal Palace,57,Arsenal,AWAY_TEAM,0,1
1256,3,2023-08-26,14,Premier League,402,Brentford,354,Crystal Palace,DRAW,1,1
1257,4,2023-09-03,13,Premier League,354,Crystal Palace,76,Wolverhampton,HOME_TEAM,3,2
1258,5,2023-09-16,14,Premier League,58,Aston Villa,354,Crystal Palace,HOME_TEAM,3,1
1259,6,2023-09-23,14,Premier League,354,Crystal Palace,63,Fulham,DRAW,0,0
1260,7,2023-09-30,14,Premier League,66,Man United,354,Crystal Palace,AWAY_TEAM,0,1
1261,8,2023-10-07,16,Premier League,354,Crystal Palace,351,Nottingham,DRAW,0,0
1262,9,2023-10-21,14,Premier League,67,Newcastle,354,Crystal Palace,HOME_TEAM,4,0
1263,10,2023-10-27,19,Premier League,354,Crystal Palace,73,Tottenham,AWAY_TEAM,1,2
1264,11,2023-11-04,15,Premier League,328,Burnley,354,Crystal Palace,AWAY_TEAM,0,2
1265,12,2023-11-11,15,Premier League,354,Crystal Palace,62,Everton,AWAY_TEAM,2,3
1266,13,2023-11-25,15,Premier League,389,Luton Town,354,Crystal Palace,HOME_TEAM,2,1
1267,14,2023-12-03,14,Premier League,563,West Ham,354,Crystal Palace,DRAW,1,1
1268,15,2023-12-06,19,Premier League,354,Crystal Palace,1044,Bournemouth,AWAY_TEAM,0,2
1269,16,2023-12-09,12,Premier League,354,Crystal Palace,64,Liverpool,AWAY_TEAM,1,2
1270,17,2023-12-16,15,Premier League,65,Man City,354,Crystal Palace,DRAW,2,2
1271,18,2023-12-21,20,Premier League,354,Crystal Palace,397,Brighton Hove,DRAW,1,1
1272,19,2023-12-27,19,Premier League,61,Chelsea,354,Crystal Palace,HOME_TEAM,2,1
1273,20,2023-12-30,15,Premier League,354,Crystal Palace,402,Brentford,HOME_TEAM,3,1
1274,21,2024-01-20,12,Premier League,57,Arsenal,354,Crystal Palace,HOME_TEAM,5,0
1275,22,2024-01-30,20,Premier League,354,Crystal Palace,356,Sheffield Utd,HOME_TEAM,3,2
1276,23,2024-02-03,15,Premier League,397,Brighton Hove,354,Crystal Palace,HOME_TEAM,4,1
1277,24,2024-02-12,20,Premier League,354,Crystal Palace,61,Chelsea,AWAY_TEAM,1,3
1278,25,2024-02-19,20,Premier League,62,Everton,354,Crystal Palace,DRAW,1,1
1279,26,2024-02-24,15,Premier League,354,Crystal Palace,328,Burnley,HOME_TEAM,3,0
1280,27,2024-03-02,15,Premier League,73,Tottenham,354,Crystal Palace,HOME_TEAM,3,1
1281,28,2024-03-09,15,Premier League,354,Crystal Palace,389,Luton Town,DRAW,1,1
1282,30,2024-03-30,15,Premier League,351,Nottingham,354,Crystal Palace,DRAW,1,1
1283,31,2024-04-02,18,Premier League,1044,Bournemouth,354,Crystal Palace,HOME_TEAM,1,0
1284,32,2024-04-06,11,Premier League,354,Crystal Palace,65,Man City,AWAY_TEAM,2,4
1285,33,2024-04-14,13,Premier League,64,Liverpool,354,Crystal Palace,AWAY_TEAM,0,1
1286,34,2024-04-21,14,Premier League,354,Crystal Palace,563,West Ham,HOME_TEAM,5,2
1287,29,2024-04-24,19,Premier League,354,Crystal Palace,67,Newcastle,HOME_TEAM,2,0
1288,35,2024-04-27,14,Premier League,63,Fulham,354,Crystal Palace,DRAW,1,1
1289,36,2024-05-06,19,Premier League,354,Crystal Palace,66,Man United,HOME_TEAM,4,0
1290,37,2024-05-11,14,Premier League,76,Wolverhampton,354,Crystal Palace,AWAY_TEAM,1,3
1291,38,2024-05-19,15,Premier League,354,Crystal Palace,58,Aston Villa,HOME_TEAM,5,0
